"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","hgnc_symbol"
"ENSG00000174348",234.040027844637,0.215664275179062,0.146309010524299,1.47403276398513,0.140472769803248,0.328095576104955,"ENSG00000174348","PODN"
"ENSG00000114631",49.249205182478,0.207545661906777,0.135271442910036,1.53429029395959,0.124958252483419,0.304981562304572,"ENSG00000114631","PODXL2"
"ENSG00000101346",132.457303701363,0.1297267626205,0.0649496960946808,1.9973421035164,0.0457880325396994,0.166539722452593,"ENSG00000101346","POFUT1"
"ENSG00000186866",165.936963545317,-0.0258379575007787,0.0541086680992453,-0.477519746991131,0.632992062700979,0.792340462643239,"ENSG00000186866","POFUT2"
"ENSG00000143157",99.8623072519812,0.0665754885872327,0.0734384476147632,0.906548146775493,0.364645793139752,0.579669902613098,"ENSG00000143157","POGK"
"ENSG00000163389",37.6617095819404,-0.00378603939031584,0.0985124346986253,-0.038432096434306,0.969343170624019,0.987064397632476,"ENSG00000163389","POGLUT1"
"ENSG00000134901",79.7370231212589,-0.202577430682785,0.0712389431378253,-2.84363329605916,0.00446023484921972,0.0404088818834122,"ENSG00000134901","POGLUT2"
"ENSG00000178202",63.5897202261757,0.168765178238668,0.0796542137052375,2.11872254320642,0.034113922035953,0.139491508151628,"ENSG00000178202","POGLUT3"
"ENSG00000143442",320.879139616971,0.136179182620633,0.0578506048372731,2.35398027390878,0.0185735967059991,0.0955686183451593,"ENSG00000143442","POGZ"
"ENSG00000101868",768.033272395008,-0.279897193285033,0.112760680672993,-2.48222333897342,0.01305654125013,0.0770548792218545,"ENSG00000101868","POLA1"
"ENSG00000014138",33.2894372226936,-0.0294378230300816,0.0822087771063237,-0.358086132238758,0.720278856763107,0.851636759727546,"ENSG00000014138","POLA2"
"ENSG00000070501",155.502218113714,-0.0499103763895443,0.0593365602112818,-0.841140373014995,0.400269299769573,0.612050834645304,"ENSG00000070501","POLB"
"ENSG00000062822",49.1419233813857,-0.0338584909585717,0.0901825349124293,-0.375443992469823,0.707330292429614,0.842746607302715,"ENSG00000062822","POLD1"
"ENSG00000106628",177.925572720906,0.100130335605769,0.0565187414397877,1.77163066719105,0.0764558855621787,0.227245406692467,"ENSG00000106628","POLD2"
"ENSG00000077514",55.6197749490513,0.0402824937011879,0.076830241217872,0.524305183254033,0.600066292351038,0.770379681373876,"ENSG00000077514","POLD3"
"ENSG00000175482",43.6931597440961,-0.250755977808534,0.0851700703375625,-2.94417953178492,0.00323812101644062,0.0333228675602394,"ENSG00000175482","POLD4"
"ENSG00000004142",195.793573057165,-0.085238401392804,0.055228736632339,-1.54337047324188,0.122740913525357,0.3017054891594,"ENSG00000004142","POLDIP2"
"ENSG00000100227",300.175361145004,0.0873314543928244,0.0547949465901473,1.59378665054722,0.110983828524075,0.283953139384228,"ENSG00000100227","POLDIP3"
"ENSG00000177084",46.163416216291,0.050309860641193,0.082557803338309,0.609389525966806,0.542266278769901,0.726903674573812,"ENSG00000177084","POLE"
"ENSG00000100479",12.8087973828796,-0.119700583258993,0.166263381416858,-0.719945560104291,0.471558514996435,0.671392516594534,"ENSG00000100479","POLE2"
"ENSG00000148229",68.9154053034502,-0.0644904100816113,0.0677568761853907,-0.951791371036025,0.341202799107793,0.55933482482749,"ENSG00000148229","POLE3"
"ENSG00000115350",63.7741556075148,-0.102730147654254,0.0901150820874987,-1.1399883934468,0.254291136628481,0.470652411336598,"ENSG00000115350","POLE4"
"ENSG00000140521",348.630185229509,0.143895961162146,0.0578055352164394,2.48931111222067,0.0127990909637718,0.0760140316368054,"ENSG00000140521","POLG"
"ENSG00000256525",63.6187131690911,-0.149658588597055,0.127983945110296,-1.16935439416311,0.242260876248605,0.456480938089187,"ENSG00000256525","POLG2"
"ENSG00000170734",130.84426983182,-0.00147890828087771,0.0509888507318653,-0.0290045423587763,0.976860967841368,0.990206341253751,"ENSG00000170734","POLH"
"ENSG00000101751",87.9259462990501,-0.206253561843694,0.0758547101865398,-2.71906070613784,0.00654675916620259,0.0508004506858384,"ENSG00000101751","POLI"
"ENSG00000122008",130.786683741031,0.0586666350323274,0.0596225242624652,0.983967649106402,0.325131419566703,0.542511735953523,"ENSG00000122008","POLK"
"ENSG00000166169",71.6535573546911,0.044748207613709,0.0752182109736914,0.594911884162738,0.551902372960855,0.734824673013911,"ENSG00000166169","POLL"
"ENSG00000122678",46.224179994865,-0.0567655986110248,0.0732565622142354,-0.774887558127782,0.438406104691454,0.64275758101659,"ENSG00000122678","POLM"
"ENSG00000068654",82.8345797949217,0.0919076527979427,0.0755242384865339,1.21692922219044,0.223631146177624,0.434426410177083,"ENSG00000068654","POLR1A"
"ENSG00000125630",39.4294962084109,0.0657659581963106,0.0837941261151086,0.784851650651113,0.432540552606926,0.637922845396655,"ENSG00000125630","POLR1B"
