"DateTime","StartTime","StartDate","VO2","SD_VO2","VCO2","SD_VCO2","Deg_C","delta_O2","deltaCO2","deltaH2O","BP","H2O_WVP","CO2","SS4_FR","H2Oml","SD_H2Oml","H2Omg","SD_H2Omg","EE","RQ","animal","Sex","weight","Animal_ID","H2Omg_edit","block","experiment","FQ","seconds"
"1582954611",00:36:51,2020-02-28,1.597088,0.024,1.454001,0.0107,23.06153,0.000881,0.000818,0.00102,100.5742,0.424954,0.1314264,1785.85,1.813634,0.0277,1.505316,0.023,0.47413493484,0.910407566771524,6,"M",23.8,"1099",1.505316,"cages26feb","Standard",0.8907387,88611
"1582956531",01:08:51,2020-02-29,1.324932,0.0568,1.218668,0.0572,22.92932,0.000733,0.000685,0.00114,100.5666,0.4453727,0.1179161,1785.712,2.028841,0.0202181,1.683938,0.016781,0.3941642292,0.919796638619944,6,"M",23.8,"1099",1.683938,"cages26feb","Standard",0.8907387,4131
"1582957011",01:16:51,2020-02-29,1.297552,0.0304164,1.163608,0.0149,20.4106,0.000714,0.000654,0.00104,100.5607,0.4289666,0.1148867,1785.595,1.861315,0.017,1.544891,0.0141,0.3840361728,0.896771767143051,6,"M",23.8,"1099",1.544891,"cages26feb","Standard",0.8907387,4611
"1582958691",01:44:51,2020-02-29,0.9022991,0.0233,0.8234598,0.0159,23.70794,0.000498,0.000463,0.000896,100.5458,0.4196931,0.0965,1785.1,1.59831,0.0217,1.326597,0.018,0.268002437514,0.912623984663179,6,"M",23.8,"1099",1.326597,"cages26feb","Standard",0.8907387,6291
"1582961692",02:34:52,2020-02-29,1.684507,0.0341,1.55516,0.0207,22.5745,0.000933,0.000875,0.000935,100.5296,0.4295805,0.1378073,1784.99,1.666823,0.0262,1.383463,0.0218,0.50151894282,0.923213735532117,6,"M",23.8,"1099",1.383463,"cages26feb","Standard",0.8907387,9292
"1582963612",03:06:52,2020-02-29,1.279374,0.0735,1.115851,0.0441,22.99312,0.000701,0.000628,0.00102,100.5211,0.4468379,0.1131315,1785.003,1.82749,0.0229,1.516817,0.019,0.3765686484,0.872185146798356,6,"M",23.8,"1099",1.516817,"cages26feb","Standard",0.8907387,11212
"1582965532",03:38:52,2020-02-29,0.2957366,0.1199174,0.0896,0.0518,20.41795,0.000142,5.04e-05,0.000918,100.5135,0.4373246,0.0996,1784.897,1.636598,0.0174,1.358376,0.0144,0.075875732436,0.30297230711383,6,"M",23.8,"1099",1.358376,"cages26feb","Standard",0.8907387,13132
"1582967212",04:06:52,2020-02-29,1.508514,0.0386,1.370606,0.0266,23.67072,0.000833,0.000771,0.000933,100.4895,0.4419134,0.1276278,1784.773,1.663526,0.0189,1.380727,0.0157,0.4476566346,0.90858023193686,6,"M",23.8,"1099",1.380727,"cages26feb","Standard",0.8907387,14812
"1582969132",04:38:52,2020-02-29,1.323502,0.0271,1.245817,0.0171,22.36922,0.000736,0.000701,0.00112,100.482,0.4634957,0.120676,1784.888,1.990291,0.0238,1.651941,0.0197786,0.39562769904,0.941303450995918,6,"M",23.8,"1099",1.651941,"cages26feb","Standard",0.8907387,16732
"1582969612",04:46:52,2020-02-29,1.071376,0.0205,1.029177,0.0186,24.1593,0.000598,0.000579,0.00109,100.4875,0.4668074,0.1084058,1784.755,1.944927,0.0293,1.614289,0.0243,0.32163375468,0.96061233404519,6,"M",23.8,"1099",1.614289,"cages26feb","Standard",0.8907387,17212
"1582971292",05:14:52,2020-02-29,0.9631946,0.0272,0.8995367,0.0182,20.98025,0.000535,0.000506,0.00102,100.4914,0.4575261,0.1007498,1784.59,1.81083,0.0314,1.502988,0.0261,0.287450250528,0.933909617018202,6,"M",23.8,"1099",1.502988,"cages26feb","Standard",0.8907387,18892
"1582974293",06:04:53,2020-02-29,0.9815091,0.0295,0.9379789,0.0196,23.34638,0.000547,0.000528,0.000932,100.4998,0.4485186,0.1024711,1784.67,1.661745,0.0239,1.379248,0.0198,0.29433192159,0.955649723471744,6,"M",23.8,"1099",1.379248,"cages26feb","Standard",0.8907387,21893
"1582976213",06:36:53,2020-02-29,0.8550509,0.0225,0.7693,0.02,25.2182,0.000471,0.000433,0.00104,100.4937,0.4676677,0.092,1784.464,1.847153,0.0224,1.533137,0.0186,0.253236083814,0.899712520038281,6,"M",23.8,"1099",1.533137,"cages26feb","Standard",0.8907387,23813
"1582978133",07:08:53,2020-02-29,0.7234335,0.0197,0.6350508,0.0146,24.14882,0.000397,0.000358,0.00115,100.5036,0.4885781,0.0842,1783.949,2.043816,0.0267,1.696368,0.0222,0.213205056498,0.877828853654137,6,"M",23.8,"1099",1.696368,"cages26feb","Standard",0.8907387,25733
"1582979813",07:36:53,2020-02-29,0.6249918,0.0184,0.6053303,0.0168,28.11615,0.00035,0.000341,0.00129,100.5091,0.506435,0.0823,1783.928,2.290334,0.0322,1.900977,0.0267,0.187955279736,0.968541187260377,6,"M",23.8,"1099",1.900977,"cages26feb","Standard",0.8907387,27413
"1582981733",08:08:53,2020-02-29,0.5396965,0.0277,0.538623,0.0103582,29.67319,0.000304,0.000304,0.00145,100.527,0.5310627,0.0781,1783.593,2.584425,0.0302,2.145073,0.025,0.16335965667,0.998010919099901,6,"M",23.8,"1099",2.145073,"cages26feb","Standard",0.8907387,29333
"1582982213",08:16:53,2020-02-29,0.4684144,0.0224,0.4947881,0.0159,30.1344,0.000267,0.000279,0.00151,100.5284,0.5388126,0.0759,1783.202,2.68486,0.031912,2.228434,0.0265,0.14359540734,1.05630420414061,6,"M",23.8,"1099",2.228434,"cages26feb","Standard",0.8907387,29813
"1582983893",08:44:53,2020-02-29,0.544857,0.0238,0.5353365,0.0139,31.6596,0.000306,0.000302,0.00168,100.5272,0.5582385,0.0778,1782.735,2.994841,0.0524,2.485718,0.0435,0.16436181636,0.982526607898953,6,"M",23.8,"1099",2.485718,"cages26feb","Standard",0.8907387,31493
"1582986894",09:34:54,2020-02-29,0.4561229,0.0294,0.480463,0.0247,32.808,0.00026,0.000271,0.00195,100.521,0.5551143,0.0744,1781.664,3.459713,0.0381,2.871562,0.0316,0.139738345614,1.05336303000792,6,"M",23.8,"1099",2.871562,"cages26feb","Standard",0.8907387,34494
"1582988814",10:06:54,2020-02-29,0.3322777,0.0221,0.3891959,0.011,32.85715,0.000194,0.00022,0.00183,100.5125,0.5342705,0.0694,1781.351,3.258341,0.0435,2.704423,0.0361,0.104397424866,1.17129708072495,6,"M",23.8,"1099",2.704423,"cages26feb","Standard",0.8907387,36414
"1582990734",10:38:54,2020-02-29,0.3538682,0.0506,0.3718764,0.0452,32.71933,0.000202,0.00021,0.00173,100.4975,0.5138865,0.0681,1781.141,3.079913,0.1788661,2.556328,0.1484589,0.108353392476,1.05088956848906,6,"M",23.8,"1099",2.556328,"cages26feb","Standard",0.8907387,38334
"1582992414",11:06:54,2020-02-29,0.3005066,0.0156,0.3199243,0.00906,32.90699,0.000172,0.000181,0.00164,100.4776,0.5005922,0.0655,1780.608,2.907389,0.0293,2.413133,0.0243,0.092287967184,1.06461655085113,6,"M",23.8,"1099",2.413133,"cages26feb","Standard",0.8907387,40014
"1582994334",11:38:54,2020-02-29,0.3169612,0.0202,0.3450771,0.00758,32.69982,0.000182,0.000195,0.00157,100.4672,0.4841209,0.0667,1780.222,2.798913,0.0263946,2.323098,0.0219,0.097847961708,1.08870454806456,6,"M",23.8,"1099",2.323098,"cages26feb","Standard",0.8907387,41934
"1582994814",11:46:54,2020-02-29,0.3610014,0.0124259,0.3810673,0.00965,32.68152,0.000206,0.000215,0.00159,100.4646,0.4783618,0.0687201,1780.494,2.829452,0.0306,2.348445,0.0254,0.110650017072,1.05558399496512,6,"M",23.8,"1099",2.348445,"cages26feb","Standard",0.8907387,42414
"1582996494",12:14:54,2020-02-29,0.8071486,0.0219,0.7911918,0.0264,32.6706,0.000454,0.000446,0.00167,100.4708,0.4767286,0.0917,1780.756,2.960607,0.0308,2.457303,0.0255,0.243361845804,0.980230653934108,6,"M",23.8,"1099",2.457303,"cages26feb","Standard",0.8907387,44094
"1582999495",13:04:55,2020-02-29,0.3347248,0.0140555,0.3607461,0.0105327,32.71927,0.000192,0.000204,0.00158,100.4381,0.4586983,0.0676,1780.459,2.807747,0.028,2.33043,0.0233,0.103088137404,1.07773938471246,6,"M",23.8,"1099",2.33043,"cages26feb","Standard",0.8907387,47095
"1583001415",13:36:55,2020-02-29,0.3898921,0.0232,0.4269883,0.0131,32.82224,0.000224,0.000241,0.00145,100.4307,0.4480876,0.0717,1780.501,2.576244,0.0235,2.138282,0.0195,0.120528829554,1.09514478492896,6,"M",23.8,"1099",2.138282,"cages26feb","Standard",0.8907387,49015
"1583003335",14:08:55,2020-02-29,0.576216,0.0205,0.584967,0.0172,32.79369,0.000326,0.00033,0.00155,100.411,0.4594382,0.0802,1780.311,2.757249,0.0245,2.288516,0.0203272,0.17507044548,1.01518701320338,6,"M",23.8,"1099",2.288516,"cages26feb","Standard",0.8907387,50935
"1583005015",14:36:55,2020-02-29,0.3562364,0.023162,0.3783172,0.0104,32.77277,0.000204,0.000213,0.00152,100.4176,0.4516221,0.0685519,1780.291,2.697604,0.0568,2.239012,0.0471,0.109340788536,1.06198355923202,6,"M",23.8,"1099",2.239012,"cages26feb","Standard",0.8907387,52615
"1582965652",03:40:52,2020-02-29,0.0122,0.028164,0.0572,0.0458112,20.95567,1.22e-05,3.22e-05,0.00092,100.5122,0.4367993,0.1023811,1785.033,1.640972,0.0164,1.362007,0.0136,0.006680604,4.68852459016393,6,"M",23.8,"1099",1.362007,"cages26feb","Standard",0.8907387,13252
"1583860368",13:12:48,2020-03-10,0.2003972,0.0111,0.1689772,0.0121,32.84147,0.000108,9.45e-05,0.00107,101.1636,0.6475181,0.0528,1799.916,1.926658,0.1004265,1.599126,0.0834,0.058599248904,0.843211382194961,0,"M",19.1,"22",1.599126,"cages10mar","Standard",0.8907387,47568
"1583860848",13:20:48,2020-03-10,0.1783769,0.0147,0.1377396,0.00846,32.84087,9.5e-05,7.71e-05,0.00102,101.138,0.6425552,0.0512,1798.874,1.826563,0.052,1.516047,0.0431,0.05131940163,0.772182945213197,0,"M",19.1,"22",1.516047,"cages10mar","Standard",0.8907387,48048
"1583863008",13:56:48,2020-03-10,0.1447382,0.0191,0.1390296,0.0108,33.0443,8.05e-05,7.8e-05,0.000921,100.9948,0.6344942,0.0511,1794.293,1.650445,0.0288,1.369869,0.0239,0.043450799028,0.960559133663401,0,"M",19.1,"22",1.369869,"cages10mar","Standard",0.8907387,50208
"1583863968",14:12:48,2020-03-10,0.1635794,0.00966,0.1344373,0.00918,33.1429,8.84e-05,7.55e-05,0.000902,100.9414,0.6368316,0.0508,1792.297,1.614848,0.0263,1.340324,0.0218,0.047601244152,0.821847371979601,0,"M",19.1,"22",1.340324,"cages10mar","Standard",0.8907387,51168
"1583866368",14:52:48,2020-03-10,0.1377977,0.0134,0.1235613,0.0091,30.3706,7.57e-05,6.93e-05,0.000798,100.8705,0.6230119,0.0543,1792.758,1.428809,0.0197911,1.185911,0.0164266,0.04078317201,0.896686229160574,0,"M",19.1,"22",1.185911,"cages10mar","Standard",0.8907387,53568
"1583867808",15:16:48,2020-03-10,0.1532485,0.0199,0.1364013,0.00691,33.14625,8.4e-05,7.65e-05,0.000826,100.8338,0.6119485,0.0511,1793.201,1.479786,0.0194,1.228222,0.0161,0.045288730578,0.890066134415671,0,"M",19.1,"22",1.228222,"cages10mar","Standard",0.8907387,55008
"1583869248",15:40:48,2020-03-10,0.1652874,0.0128,0.1487216,0.0101835,33.3082,9.1e-05,8.37e-05,0.000915,100.8031,0.6352502,0.0518,1788.887,1.634758,0.0655,1.356849,0.0544,0.04895302398,0.89977578448206,0,"M",19.1,"22",1.356849,"cages10mar","Standard",0.8907387,56448
"1583871168",16:12:48,2020-03-10,0.1653926,0.013,0.1556614,0.00946,33.1528,9.18e-05,8.75e-05,0.000866,100.7738,0.6194875,0.0523,1789.953,1.549292,0.0296,1.285912,0.0246,0.0494384247,0.941163026640853,0,"M",19.1,"22",1.285912,"cages10mar","Standard",0.8907387,58368
"1583872969",16:42:49,2020-03-10,0.1699893,0.0251,0.1626434,0.00798,33.15645,9.47e-05,9.15e-05,0.000781,100.7584,0.6220436,0.0525,1789.412,1.396564,0.0267,1.159148,0.0221,0.050988685902,0.956786103595932,0,"M",19.1,"22",1.159148,"cages10mar","Standard",0.8907387,60169
"1583873449",16:50:49,2020-03-10,0.1575281,0.0203,0.1451556,0.00996,32.41072,8.71e-05,8.16e-05,0.000717,100.7444,0.613848,0.0514,1789.887,1.282695,0.0257275,1.064637,0.0214,0.046881620142,0.921458457253023,0,"M",19.1,"22",1.064637,"cages10mar","Standard",0.8907387,60649
"1583875609",17:26:49,2020-03-10,0.1343088,0.00936,0.1354146,0.00965,33.17659,7.57e-05,7.62e-05,0.000745,100.6972,0.6178536,0.0506,1787.562,1.331403,0.028,1.105064,0.0232,0.040744771704,1.00823326543011,0,"M",19.1,"22",1.105064,"cages10mar","Standard",0.8907387,62809
"1583876569",17:42:49,2020-03-10,0.1584545,0.0166,0.1617655,0.00644,33.44474,8.96e-05,9.11e-05,0.000814,100.6871,0.6281326,0.0519,1786.398,1.453752,0.0374,1.206614,0.0311,0.04820290965,1.02089558832346,0,"M",19.1,"22",1.206614,"cages10mar","Standard",0.8907387,63769
"1583878969",18:22:49,2020-03-10,0.1579446,0.0151,0.1453446,0.00971,31.13652,8.75e-05,8.19e-05,0.000765,100.6832,0.619105,0.0508,1786.534,1.365777,0.027,1.133595,0.0224,0.046992647772,0.920225192884087,0,"M",19.1,"22",1.133595,"cages10mar","Standard",0.8907387,66169
"1583880409",18:46:49,2020-03-10,0.1477266,0.0195,0.1606153,0.0151,33.3391,8.46e-05,9.04e-05,0.00078,100.6837,0.6165349,0.0519,1788.166,1.393997,0.0282,1.157017,0.0234,0.045589863144,1.08724698192472,0,"M",19.1,"22",1.157017,"cages10mar","Standard",0.8907387,67609
"1583881849",19:10:49,2020-03-10,0.1317865,0.0152,0.1479991,0.0101,33.25409,7.61e-05,8.33e-05,0.000725,100.6581,0.6153035,0.0515,1787.171,1.295205,0.0239,1.07502,0.0198,0.040983456066,1.12302170556165,0,"M",19.1,"22",1.07502,"cages10mar","Standard",0.8907387,69049
"1583883769",19:42:49,2020-03-10,0.1711072,0.017,0.1624096,0.00891,32.77465,9.54e-05,9.15e-05,0.000744,100.6533,0.6166145,0.0524,1785.652,1.327598,0.0202,1.101906,0.0167547,0.051237509568,0.949168708271773,0,"M",19.1,"22",1.101906,"cages10mar","Standard",0.8907387,70969
"1583885570",20:12:50,2020-03-10,0.4866011,0.0707,0.4183457,0.0234,32.52097,0.000266,0.000236,0.000932,100.6453,0.6332248,0.0675,1785.09,1.661267,0.04,1.378851,0.0332,0.142823116758,0.859730280100065,0,"M",19.1,"22",1.378851,"cages10mar","Standard",0.8907387,72770
"1583886050",20:20:50,2020-03-10,0.3823478,0.0247,0.3005065,0.00972,26.27408,0.000206,0.000169,0.000598,100.6533,0.6265355,0.0614,1787.692,1.069217,0.044,0.8874503,0.0365,0.110351572128,0.785950644936364,0,"M",19.1,"22",0.8874503,"cages10mar","Standard",0.8907387,73250
"1583888210",20:56:50,2020-03-10,0.3896101,0.0537,0.2821643,0.0265207,21.32642,0.000207,0.000159,-0.000433,100.64,0.652691,0.061,1787.153,-0.7744316,0.0262,-0.6427782,0.0217734,0.110851627194,0.724222241671866,0,"M",19.1,"22",-0.6427782,"cages10mar","Standard",0.8907387,75410
"1583889170",21:12:50,2020-03-10,0.4764241,0.0189,0.3169873,0.0089,19.1363,0.000249,0.000178,-0.000798,100.6267,0.6313632,0.063,1788.6,-1.428403,0.0234,-1.185574,0.0195,0.133690519914,0.665346904155352,0,"M",19.1,"22",-1.185574,"cages10mar","Standard",0.8907387,76370
"1583891570",21:52:50,2020-03-10,0.4762897,0.0122,0.3302484,0.0149,21.90248,0.000251,0.000186,-0.000802,100.6308,0.7085779,0.0632,1785.693,-1.433985,0.0145,-1.190208,0.0121,0.134538746286,0.693377161000962,0,"M",19.1,"22",-1.190208,"cages10mar","Standard",0.8907387,78770
"1583893010",22:16:50,2020-03-10,0.4962254,0.0197,0.3731757,0.0121,20.47915,0.000266,0.000211,-0.000793,100.6289,0.7000684,0.067,1782.023,-1.413889,0.0614,-1.173527,0.0509,0.142101397536,0.752028614415949,0,"M",19.1,"22",-1.173527,"cages10mar","Standard",0.8907387,80210
"1583894450",22:40:50,2020-03-10,0.6759961,0.0232454,0.4977579,0.0155,19.64242,0.000361,0.000281,-0.000402,100.6365,0.7896855,0.0728,1785.051,-0.7186881,0.0343,-0.5965111,0.0284,0.19287725205,0.73633250251,0,"M",19.1,"22",-0.5965111,"cages10mar","Standard",0.8907387,81650
"1583896370",23:12:50,2020-03-10,0.4112583,0.0162,0.3269159,0.00818,21.3541,0.000222,0.000184,-0.000588,100.6473,0.8111771,0.0628,1786.21,-1.050558,0.0133,-0.8719628,0.0111,0.118940276742,0.794916236341005,0,"M",19.1,"22",-0.8719628,"cages10mar","Standard",0.8907387,83570
"1583898171",23:42:51,2020-03-10,0.8627256,0.020157,0.6661864,0.013,21.64807,0.000463,0.000376,-0.000438,100.6588,0.8556824,0.0815,1788.042,-0.7840051,0.0295,-0.6507242,0.0245,0.24820822488,0.772188051449963,0,"M",19.1,"22",-0.6507242,"cages10mar","Standard",0.8907387,85371
"1583898651",23:50:51,2020-03-10,0.8471486,0.0343,0.6359527,0.018,22.47295,0.000453,0.000359,-0.000242,100.6623,0.8810597,0.0795,1786.747,-0.4325073,0.0395,-0.358981,0.0327,0.242518579128,0.750697929501389,0,"M",19.1,"22",-0.358981,"cages10mar","Standard",0.8907387,85851
"1583900811",00:26:51,2020-03-11,0.4337484,0.0172,0.3238981,0.0133,23.55807,0.000232,0.000183,-0.000252,100.7058,0.8902248,0.0620056,1785.057,-0.4502208,0.0188,-0.3736832,0.0156,0.12405802458,0.746741889998903,0,"M",19.1,"22",-0.3736832,"cages10mar","Standard",0.8907387,1611
"1583901771",00:42:51,2020-03-11,0.4566611,0.0211,0.324641,0.00925,20.8424,0.000242,0.000183,-0.000362,100.7171,0.8712602,0.0621,1788.964,-0.648402,0.0199,-0.5381737,0.0165,0.129525260466,0.710901366461912,0,"M",19.1,"22",-0.5381737,"cages10mar","Standard",0.8907387,2571
"1583904171",01:22:51,2020-03-11,0.8382503,0.0329,0.6446757,0.0217,20.11613,0.000449,0.000363,0.000117,100.8577,0.8956307,0.0792,1790.548,0.2099121,0.0187,0.1742271,0.0155,0.24099334539,0.769073032243472,0,"M",19.1,"22",0.1742271,"cages10mar","Standard",0.8907387,4971
"1583905611",01:46:51,2020-03-11,0.4496427,0.0184,0.3023694,0.0132442,21.69153,0.000236,0.00017,-9.66e-05,100.9071,0.8652745,0.0604,1792.597,-0.1732548,0.0238,-0.1438015,0.0197,0.126387746226,0.672465937954736,0,"M",19.1,"22",-0.1438015,"cages10mar","Standard",0.8907387,6411
"1583907051",02:10:51,2020-03-11,0.6254298,0.0335901,0.448026,0.026,22.70467,0.000331,0.000252,2.91e-05,100.9232,0.8610423,0.0687,1792.304,0.0522,0.048,0.0433,0.0398,0.177620135868,0.716348981132655,0,"M",19.1,"22",0.0433,"cages10mar","Standard",0.8907387,7851
"1583908971",02:42:51,2020-03-11,0.6524176,0.0152911,0.4759103,0.0103,22.42574,0.000346,0.000268,1.49e-05,101.019,0.8362386,0.0705643,1793.285,0.0267,0.0175,0.0222,0.0145,0.185852073204,0.729456562790458,0,"M",19.1,"22",0.0222,"cages10mar","Standard",0.8907387,9771
"1583910772",03:12:52,2020-03-11,0.5033472,0.0161,0.3860939,0.0119,22.67369,0.000269,0.000217,6.68e-05,101.042,0.8187026,0.0652,1793.841,0.1197587,0.0192,0.0994,0.0159,0.144642670116,0.767052841458143,0,"M",19.1,"22",0.0994,"cages10mar","Standard",0.8907387,11572
"1583911252",03:20:52,2020-03-11,0.7639096,0.032,0.594892,0.0189,21.10468,0.000409,0.000334,0.000273,101.0632,0.8302237,0.0771644,1793.986,0.4890287,0.0169269,0.4058938,0.014,0.220111097136,0.77874659514686,0,"M",19.1,"22",0.4058938,"cages10mar","Standard",0.8907387,12052
"1583913412",03:56:52,2020-03-11,0.6047943,0.0373,0.4178464,0.0318,20.36277,0.000318,0.000235,0.000417,101.1062,0.8012735,0.0668,1792.59,0.7474046,0.0294,0.6203458,0.0244,0.170737947282,0.690890109248715,0,"M",19.1,"22",0.6203458,"cages10mar","Standard",0.8907387,14212
"1583914372",04:12:52,2020-03-11,0.433825,0.0186,0.3017499,0.00789,22.37094,0.000228,0.000169,0.000374,101.1458,0.78463,0.0608,1795.734,0.6715306,0.015,0.5573704,0.0125,0.122606382864,0.695556733705987,0,"M",19.1,"22",0.5573704,"cages10mar","Standard",0.8907387,15172
"1583916772",04:52:52,2020-03-11,0.8438525,0.0174,0.6327948,0.0135,20.50508,0.000448,0.000355,0.000565,101.2411,0.7714649,0.079,1797.033,1.014535,0.0297,0.8420638,0.0246,0.241529625078,0.749887924726181,0,"M",19.1,"22",0.8420638,"cages10mar","Standard",0.8907387,17572
"1583918212",05:16:52,2020-03-11,0.5925441,0.054,0.4443588,0.0283627,20.07788,0.000315,0.000249,0.000641,101.2787,0.7606119,0.068,1798.895,1.15224,0.0152,0.9563591,0.0126,0.169600627854,0.749916841632547,0,"M",19.1,"22",0.9563591,"cages10mar","Standard",0.8907387,19012
"1583919652",05:40:52,2020-03-11,0.4854847,0.0215,0.3837402,0.00957,22.16752,0.00026,0.000215,0.000495,101.3185,0.7297663,0.0646,1801.623,0.8908769,0.021,0.7394278,0.0174,0.140262711834,0.790426969171222,0,"M",19.1,"22",0.7394278,"cages10mar","Standard",0.8907387,20452
"1583921572",06:12:52,2020-03-11,0.2904973,0.0258,0.2379026,0.00836,19.85087,0.000156,0.000133,0.000565,101.3817,0.7078542,0.0561,1802.676,1.01808,0.023348,0.8450068,0.0194,0.084478208094,0.818949436018855,0,"M",19.1,"22",0.8450068,"cages10mar","Standard",0.8907387,22372
"1583923373",06:42:53,2020-03-11,0.2927266,0.0165,0.2524895,0.00931,23.58813,0.000159,0.000141,0.00061,101.4582,0.7015262,0.0563,1802.784,1.098278,0.0135952,0.9115707,0.0113,0.085973335056,0.862543752429742,0,"M",19.1,"22",0.9115707,"cages10mar","Standard",0.8907387,24173
"1583923853",06:50:53,2020-03-11,0.2799033,0.0182,0.2231189,0.0117,25.74357,0.00015,0.000125,0.000697,101.4683,0.7088637,0.0544,1804.505,1.257732,0.0228,1.043918,0.0189,0.080992104522,0.797128508309834,0,"M",19.1,"22",1.043918,"cages10mar","Standard",0.8907387,24653
"1583926013",07:26:53,2020-03-11,0.2614442,0.0187187,0.2365144,0.0099,27.7173,0.000143,0.000132,0.00098,101.5085,0.7243771,0.0554,1803.652,1.766349,0.0374,1.46607,0.031,0.077516191116,0.90464580969859,0,"M",19.1,"22",1.46607,"cages10mar","Standard",0.8907387,26813
"1583926973",07:42:53,2020-03-11,0.209608,0.0168,0.2014696,0.010951,28.1464,0.000116,0.000112,0.00118,101.5443,0.7398319,0.0537942,1805.385,2.120622,0.0233,1.760117,0.0193,0.062933430336,0.961173237662685,0,"M",19.1,"22",1.760117,"cages10mar","Standard",0.8907387,27773
"1583929373",08:22:53,2020-03-11,0.1408496,0.023,0.1716076,0.00986,30.59402,8.21e-05,9.57e-05,0.00165,101.568,0.755769,0.0515,1807.492,2.971972,0.05,2.466737,0.0415,0.044693176752,1.21837477706717,0,"M",19.1,"22",2.466737,"cages10mar","Standard",0.8907387,30173
"1583930813",08:46:53,2020-03-11,0.1555973,0.0163,0.1650917,0.0107,32.06362,8.8e-05,9.22e-05,0.0019098,101.5944,0.7614314,0.051,1804.897,3.440798,0.4512636,2.855862,0.3745488,0.04774802277,1.06101905367253,0,"M",19.1,"22",2.855862,"cages10mar","Standard",0.8907387,31613
"1583932253",09:10:53,2020-03-11,0.1421222,0.0154,0.1635713,0.0108,33.30735,8.16e-05,9.11e-05,0.00217,101.6692,0.7667722,0.0506,1810.026,3.910824,0.0608,3.245984,0.0504,0.04446080688,1.15092012366822,0,"M",19.1,"22",3.245984,"cages10mar","Standard",0.8907387,33053
"1583934173",09:42:53,2020-03-11,0.1451674,0.0298,0.1738852,0.0139284,33.02222,8.42e-05,9.68e-05,0.00212,101.6754,0.7270354,0.0517,1808.891,3.818223,0.0629,3.169125,0.0522,0.045865305276,1.19782540708176,0,"M",19.1,"22",3.169125,"cages10mar","Standard",0.8907387,34973
"1583935974",10:12:54,2020-03-11,0.1122779,0.0162,0.1444424,0.00926,32.79512,6.62e-05,8.03e-05,0.00184,101.7129,0.6846642,0.0507,1811.277,3.333687,0.0411,2.76696,0.0341,0.036134429898,1.28647222650228,0,"M",19.1,"22",2.76696,"cages10mar","Standard",0.8907387,36774
"1583936454",10:20:54,2020-03-11,0.1336133,0.0113,0.1610917,0.00863,32.80362,7.75e-05,8.96e-05,0.00178,101.7034,0.6725942,0.0517,1809.849,3.209438,0.0315,2.663834,0.0261,0.04228424613,1.2056561734498,0,"M",19.1,"22",2.663834,"cages10mar","Standard",0.8907387,37254
"1583938614",10:56:54,2020-03-11,0.1777538,0.0183,0.1945394,0.0133,32.73088,0.000101,0.000108,0.00148,101.7069,0.640233,0.0537,1812.314,2.676301,0.1708387,2.22133,0.1417961,0.054941298132,1.09443173648046,0,"M",19.1,"22",2.22133,"cages10mar","Standard",0.8907387,39414
"1583939574",11:12:54,2020-03-11,0.162358,0.00971,0.1698586,0.00747,32.79958,9.1e-05,9.43e-05,0.00133,101.7167,0.6138471,0.0522,1812.525,2.407228,0.0539,1.997999,0.0448,0.049662989376,1.04619790832604,0,"M",19.1,"22",1.997999,"cages10mar","Standard",0.8907387,40374
"1583941974",11:52:54,2020-03-11,0.1259248,0.0117,0.1413232,0.00941,32.87012,7.17e-05,7.85e-05,0.00113,101.6898,0.5792946,0.0507,1811.124,2.040965,0.0456,1.694001,0.0379,0.03915438576,1.12228250511416,0,"M",19.1,"22",1.694001,"cages10mar","Standard",0.8907387,42774
"1583943414",12:16:54,2020-03-11,0.2856758,0.0196,0.2937677,0.0118,32.78563,0.00016,0.000163,0.0011,101.6921,0.5726177,0.0599,1809.138,1.985044,0.029,1.647587,0.0241,0.08704532424,1.02832546544019,0,"M",19.1,"22",1.647587,"cages10mar","Standard",0.8907387,44214
"1583944854",12:40:54,2020-03-11,0.1433015,0.0164,0.1616488,0.0122,32.60567,8.18e-05,8.98e-05,0.000967,101.6534,0.5560633,0.0516,1809.849,1.747747,0.0573,1.45063,0.0476,0.044612087058,1.12803285380823,0,"M",19.1,"22",1.45063,"cages10mar","Standard",0.8907387,45654
"1583946774",13:12:54,2020-03-11,0.243395,0.0208,0.2142353,0.0297,32.69043,0.000132,0.000119,0.000924,101.628,0.5421255,0.0552,1809.218,1.67041,0.0986,1.38644,0.0818,0.071769836208,0.880195977731671,0,"M",19.1,"22",1.38644,"cages10mar","Standard",0.8907387,47574
"1583948575",13:42:55,2020-03-11,0.2628221,0.0126,0.2197413,0.0125,32.81388,0.000141,0.000122,0.00119,101.6047,0.5728776,0.0566,1808.135,2.149595,0.0341,1.784164,0.0283,0.076728946434,0.836083799650029,0,"M",19.1,"22",1.784164,"cages10mar","Standard",0.8907387,49375
"1583949055",13:50:55,2020-03-11,0.1758031,0.0207,0.1679464,0.00987,32.76602,9.69e-05,9.34e-05,0.00121,101.5877,0.5692742,0.0528,1807.717,2.177846,0.0321,1.807612,0.0266,0.05271532413,0.95530966177502,0,"M",19.1,"22",1.807612,"cages10mar","Standard",0.8907387,49855
