"CCA1"	"CCA2"
"PCDHAC2"	0.298440291615268	-0.0779093569204977
"PCNX2"	0.451239716531866	0.12978602063132
"PCSK1"	0.324676930167863	-0.0771164906168299
"PCSK2"	0.472273615057191	0.0519088545156957
"PCYT1B"	0.301563306410209	0.0189525341734401
"PDZD4"	0.268155800231029	0.0346150818332993
"PDZD7"	0.342459812278135	0.0974841955947847
"PEG10"	0.274753936680222	0.0674006211086731
"PEX5L"	0.449018755538329	0.110666135380094
"PFN2"	0.299734134322136	0.0685817186354112
"PHACTR1"	0.263774312487273	-0.0194640801616469
"PHACTR3"	0.420992080599507	0.119297141198611
"PHF24"	0.433606539547242	0.167256340928963
"PHKG1"	0.323732288740181	0.021602681917474
"PHYHIP"	0.357732904428469	0.160844688958696
"PHYHIPL"	0.288942505167826	0.129007633994967
"PIANP"	0.448839705376197	0.115267721922668
"PITPNM3"	0.29038566188481	-0.0181645278255388
"PKIA"	0.265788029612303	-0.0333774537467532
"PLA2G4E"	0.26533831376169	0.0874037734770588
"PLAAT1"	0.286963433197979	0.0723424404972768
"PLCD4"	0.287863275709535	0.0969613616801446
"PLCH2"	0.287180323087477	-0.0181257102065257
"PLP1"	0.366893231889829	0.0992061940650792
"PLPPR2"	0.347354741149278	0.129146643415406
"PLPPR4"	0.446096410135756	0.116284099649483
"PLXNA3"	0.317432583545064	-0.0104204665182576
"PLXNB3"	0.445909713432423	0.0585838307195999
"PNCK"	0.316104216407235	0.0428354377145848
"PNMA8B"	0.468272373737518	0.103605357439792
"PNOC"	0.268118758780835	0.0950076704198864
"PODXL2"	0.267813881905858	0.0295892970572694
"POU3F2"	0.275148520797783	0.0903472021695521
"PPFIA2"	0.390826534029153	0.160700677667866
"PPFIA3"	0.342861325497495	0.0226677249190564
"PPFIA4"	0.396927293641426	0.0863569829149286
"PPP1R9A"	0.266079070626881	-0.00310114984444844
"PPP2R2B"	0.391343053491576	0.104633385148894
"PPP2R2C"	0.416911601546144	0.0127330793004996
"PRDM8"	0.315053857911476	0.00546502722562581
"PRKAR1B"	0.4151922595582	0.0854726794845753
"PRKCB"	0.3750865166494	0.00386277014105162
"PRKCG"	0.39256524703547	0.101708298467351
"PRMT8"	0.420489907118945	0.0944014401698546
"PRR18"	0.361875480878641	0.0526765517217973
"PRR36"	0.347064967724253	0.0274895885253186
"PRRT1"	0.453131763034101	0.02705662765477
"PRRT2"	0.485995435050916	0.108418318872544
"PRRT3"	0.401972719503927	0.133553637117896
"PSD2"	0.30415304035992	0.102210114731044
"PTCHD1"	0.26445246180842	0.0192982213378778
"PTGDS"	0.613629078035672	0.178910821659159
"PTPN5"	0.432208455444719	0.0414639828414635
"PTPRN"	0.38973176008941	0.040689986104929
"PTPRN2"	0.318972875752749	0.0414612116424459
"PTPRT"	0.388807611164271	0.115993410846484
"PTPRZ1"	0.416836924418294	0.0863019334061046
"PVALB"	0.463259445322801	0.138328586219032
"RAB26"	0.286305809943865	0.0135924375785798
"RAB33A"	0.320361938925988	0.0610299025670115
"RAB39B"	0.279587663071161	0.0492250891981402
"RAB3A"	0.268074377052564	0.0546734245125151
"RAB3C"	0.375473725787137	0.0995006700257434
"RAB9B"	0.292244557146658	0.0925378213482914
"RALYL"	0.388255395177042	0.132495923341172
"RASD2"	0.365077654931965	0.104281694145206
"RASGRF1"	0.359389837616483	-0.00779171294619606
"RBFOX1"	0.427899459610495	0.127157440209021
"RBFOX3"	0.469302685453068	0.134969138162764
"REEP2"	0.295286970486831	0.0639319969305503
"RELL2"	0.317041069602988	0.0752061355702023
"RFX4"	0.287732699174123	0.0911440593357414
"RGS17"	0.332343145065685	0.0604168762419654
"RGS20"	0.336493319325469	0.0886360565082942
"RGS4"	0.293093972670904	0.0107689291695767
"RGS7"	0.392621593984261	0.107521263344179
"RGS7BP"	0.346815904882054	-0.0189046393491528
"RGS8"	0.328521139400709	0.114245751596905
"RIMBP2"	0.377383122480883	-0.0302314968988227
"RIMS1"	0.438857129862013	0.0213913688326513
"RIMS2"	0.438795738651731	0.0702681149169956
"RIMS3"	0.377539148477582	0.104046768527984
"RIMS4"	0.308836438169968	0.111187898248788
"RNF112"	0.450758339098442	0.0142066171838885
"RNF182"	0.269886774959888	0.0715686216845817
"RPH3A"	0.59268809434353	0.17641431446859
"RPS6KL1"	0.308426616162911	0.122818260511203
"RTL5"	0.268087189284375	0.0454141944687429
"RTN1"	0.458493444959039	-0.00430420648868936
"RTN2"	0.345264633103013	0.0388872136605946
"RTN4R"	0.369165044017709	0.114723076727538
"RUNDC3A"	0.354537501644969	0.141700696452955
"RYR2"	0.403733309961795	0.000859377403450641
"S100B"	0.386500802271631	0.0232658303221594
"SALL2"	0.324126050982197	0.0570427036553461
"SAMD14"	0.340907064154227	0.0512956557096941
"SCG2"	0.428485900012707	-0.0535318235386246
"SCG3"	0.471416950107372	0.0540230633343532
"SCG5"	0.431282651097404	0.00943170579526102
"SCN1A"	0.507802420862931	0.109355856958998
"SCN2A"	0.462845587461619	0.105835991663023
"SCN2B"	0.406491252754622	0.0731506382617447
"SCN3A"	0.360851688479999	0.00927355165624986
"SCN3B"	0.317257295276583	-0.0833141124857261
"SCN4B"	0.3426391977004	0.117696565805045
"SCN5A"	0.287855768262278	0.0816139199351484
"SCN8A"	0.30682075696315	0.126108841492494
"SCRG1"	0.367691494653936	0.124407301291954
"SCRN1"	0.37809910931103	-0.0103238670474603
"SEMA4F"	0.276357432445973	-0.0398031171054647
"SEMA7A"	0.265000537015529	-0.115080568799495
"SEPTIN3"	0.390100668905133	0.0558507608201577
"SEPTIN5"	0.390275212948618	-0.00492305421023501
"SERP2"	0.269605249846591	0.0736070833632034
"SEZ6"	0.487398849089165	0.138746412834452
"SEZ6L"	0.479078014481004	0.136628019883637
"SEZ6L2"	0.470648353923428	0.0783674243343784
"SGIP1"	0.324043856832289	-0.01554684732501
"SGTB"	0.318816255762053	0.0332049256949766
"SH3GL2"	0.270346902586882	-0.0209584602672154
"SH3GL3"	0.382886445141802	0.0893025583708656
"SHANK1"	0.347916220754017	0.13547177465039
"SHC3"	0.384796207598161	0.104037574872632
"SHD"	0.303600276744672	0.100345772591683
"SHISA4"	0.315530935602482	0.063966404947332
"SHISA6"	0.275450099012509	0.0241283525430642
"SHISA7"	0.270246809969236	0.0935954182040835
"SHISA8"	0.267869768222989	0.0263444353592509
"SHISA9"	0.308086631036785	0.064336923667047
"SLC12A5"	0.512110462230025	0.138451643927102
"SLC17A6"	0.486750171232698	0.153019087045598
"SLC17A7"	0.47283181159331	0.165419344426977
"SLC1A2"	0.341934411503218	0.284690038513621
"SLC1A3"	0.424091623197979	0.0874078581659047
"SLC1A6"	0.309605308933206	0.101438725089951
"SLC22A17"	0.33644416627417	0.0231261015450098
"SLC24A2"	0.363699154377744	0.0990472687665221
"SLC24A3"	0.269561121888482	-0.0649915991878208
"SLC25A18"	0.500332967777712	0.1585526557124
"SLC29A4"	0.278535587473923	0.0418585258686349
"SLC2A3"	0.340461943646256	0.0156385239759739
"SLC32A1"	0.538064116263507	0.169345809084445
"SLC35F1"	0.274654249532552	0.130854604532995
"SLC35F4"	0.266853021715867	0.0930320041920208
"SLC39A12"	0.424258539124863	0.145250931680289
"SLC45A1"	0.287822590854772	0.137230348349354
"SLC4A10"	0.474746210207198	0.150467172130836
"SLC6A1"	0.585531896362482	0.182909276890419
"SLC6A11"	0.352236736142132	0.116760791355758
"SLC6A15"	0.427565050539214	0.106605726253148
"SLC6A17"	0.510971172562099	0.13976897480948
"SLC6A7"	0.303644716687679	0.0973334694659136
"SLC7A14"	0.36663056140246	0.100453354264143
"SLC8A2"	0.456904772450264	0.112909097376397
"SLC8A3"	0.312980225478921	0.0102803852861687
"SLC9A5"	0.321162635947944	-0.0366564142131332
"SLCO1C1"	0.370806866018256	0.111219523701143
"SLIT1"	0.39687750027211	0.123109660739743
"SLITRK1"	0.47049307936121	0.136542539471395
"SLITRK2"	0.384296069577841	0.121569852650753
"SLITRK3"	0.425145023341711	0.104594053941371
"SLITRK5"	0.376514625915924	0.115995964220866
"SLURP2"	0.377492321478601	0.101160912609308
"SNAP25"	0.601066305686027	0.0831214198470746
"SNCA"	0.360424951595802	0.053334664405538
"SNCB"	0.541357859969124	0.152273394420654
"SNPH"	0.339723738167784	0.0982724677292435
"SNURF"	0.292556572197002	0.0152056526104511
"SOGA3"	0.401621437184694	0.0493556341456262
"SORCS3"	0.328733524782536	0.100630879558226
"SOX10"	0.370675811262347	0.07205536060807
"SOX2"	0.372902342855314	0.0269139595982606
"SOX8"	0.292924070619501	0.0764022707012556
"SPARCL1"	0.315217139869285	-0.114573009541412
"SPHKAP"	0.329626190056227	0.211570238890544
"SPOCK1"	0.37166982969484	0.106917879334735
"SPOCK2"	0.278165961643772	-0.073922270820777
"SPOCK3"	0.451222701966553	0.112834204080904
"SPRN"	0.317892248257001	0.0502947481298873
"SPTB"	0.291385828936852	-0.0222443719993986
"SPTBN4"	0.441718893174945	0.0781287421349913
"SRGAP3"	0.334240191010859	0.0722127775814947
"SRPK3"	0.361243885098555	0.0830668317167368
"SRRM3"	0.337543604458369	0.111551456598665
"SRRM4"	0.303446277307755	0.101478787256447
"SST"	0.297727320824669	-0.122855985468896
"ST18"	0.311520252870114	0.000758719313774062
"ST6GALNAC5"	0.272504057597132	0.091233748880083
"ST8SIA1"	0.28357619911249	0.0717938269392661
"ST8SIA3"	0.265418082610485	0.195154038106715
"STAC2"	0.366010062241812	0.128874179252584
"STK32C"	0.378888374627119	0.0116170495869879
"STMN2"	0.464049929028684	0.0167703792822596
"STMN3"	0.515875630226082	0.0847294490687523
"STMN4"	0.50539628557514	0.0593980986772197
"STRIP2"	0.28842545074226	0.0592362474346105
"STX1A"	0.282930312887946	0.0243263761590884
"STXBP1"	0.296744465691875	0.0169648124829845
"STXBP5L"	0.345944180611149	0.050447308519565
"SULT4A1"	0.48505023125912	0.110949577448042
"SV2A"	0.511856712495066	0.107068512652028
"SV2B"	0.444502886261289	0.132321042675023
"SVOP"	0.396479680098593	0.121356937213707
"SYBU"	0.292362912447276	-0.121631772695646
"SYN1"	0.506908843671268	0.0999566088109976
"SYN2"	0.455856609969153	0.0735880179443497
"SYNPR"	0.369477004071798	0.119832741946334
"SYP"	0.346743471372283	0.0611934283451025
"SYT1"	0.490160213886374	0.0881946179033015
"SYT11"	0.394744033021383	0.0490681891786146
"SYT12"	0.308176973752032	0.098549297007555
"SYT13"	0.486428849172447	0.117321039575146
"SYT4"	0.441465933455096	0.0800839798016442
"SYT5"	0.367018422678929	-0.0381852160338495
"SYT6"	0.316200450394008	0.0863275838911287
"SYT7"	0.371725856526146	-0.0419340934946493
"TAGLN3"	0.547946111009378	0.098206947844398
"TCEAL3"	0.421057692779912	0.0927640153049496
"TCEAL5"	0.431251882438318	0.108922076918258
"TCERG1L"	0.294688057045308	0.0729865750021503
"TDRKH"	0.268526222062659	0.0242193331777554
"TENM2"	0.398250792228548	0.124629016100181
"TENM3"	0.28984641195104	-0.00134472514703094
"THEGL"	0.300933768986216	0.0409733757319312
"THY1"	0.276040349838882	-0.0432930030681899
"TLCD3B"	0.344387751365184	0.0689538816825304
"TMCC2"	0.27219343902166	0.0503829968591848
"TMEFF1"	0.329108245374653	0.0266610896669336
"TMEFF2"	0.36447102498358	0.0505555606107796
"TMEM121"	0.286371648863153	0.0552531563273747
"TMEM130"	0.454774801137594	0.132424734805146
"TMEM145"	0.430038368808235	0.161694157978904
"TMEM151B"	0.437904695799771	0.0863764196057865
"TMEM158"	0.269884941088766	-0.0523009961811197
"TMEM179"	0.381746389723772	0.100537020769618
"TMEM190"	0.273355737659356	0.0992108306151053
"TMEM198"	0.271792571814233	0.014606550985678
"TMEM229A"	0.315040735889334	0.0786776045005269
"TMEM240"	0.269142987982377	0.0154146489453637
"TMEM255A"	0.28379386441086	0.168360056407853
"TMEM271"	0.342500439784359	0.10401825657265
"TMEM35A"	0.327164125943648	0.0439056727712439
"TMEM59L"	0.384257916390699	0.0263182777303484
"TMEM63C"	0.38688183039954	0.117264343539578
"TMOD2"	0.322675355841186	0.0403487662033724
"TNR"	0.423107500184411	0.0942356301796042
"TOX2"	0.286357249219356	-0.0453259495555122
"TPPP"	0.300676973516055	-0.0770381536820062
"TRAM1L1"	0.286478799609399	0.0775771755449726
"TRIM46"	0.317228430416133	0.0421077139472762
"TRIM66"	0.290192647616631	0.0984882181956164
"TRIM9"	0.470587874261305	0.112624385267179
"TRNP1"	0.267093699613165	0.0502313066227942
"TRPC4"	0.270779306889026	0.0406004450221959
"TRPC5"	0.278615478763945	0.0867450969536972
"TRPM3"	0.333701229421191	0.100923455889277
"TSPOAP1"	0.35647644166342	-0.00170710135293089
"TSPYL4"	0.417210072503163	0.0785899246851381
"TTBK1"	0.394507038468353	0.156064231909721
"TTLL7"	0.404936617732396	0.0159711119631019
"TTYH1"	0.440792492773344	0.0620560512518149
"TUB"	0.339073053784054	0.0635275144139576
"UBE2QL1"	0.362228667222406	0.14924069149352
"UCHL1"	0.478806522679563	0.0587658037173404
"UCMA"	0.280346020570427	0.100688169273612
"UNC13A"	0.444951357924464	0.102949344664552
"UNC13C"	0.387122581239044	0.112889557455156
"UNC5C"	0.264785802920644	0.011290586204575
"UNC5D"	0.34328616819338	0.114477642441065
"UNC79"	0.345364707638523	0.134416678052576
"UNC80"	0.49163117348405	0.125208512599428
"USP29"	0.41425622031986	0.197028947805027
"VGF"	0.483905232395699	0.0868474431607537
"VSNL1"	0.530458604067628	0.0912025602132413
"VSTM2A"	0.300015921828767	0.121960948947255
"VSTM2B"	0.358977285118695	0.1216778484408
"VSTM2L"	0.41314397044826	0.0964811627291418
"VWA5A"	0.283950957957674	-0.066930056762486
"VWA5B2"	0.333922687049702	0.0233637337212689
"VXN"	0.270220880253279	0.100118622551292
"WDR17"	0.282639982902299	0.0510660918366428
"WNK2"	0.344149565943125	-0.0634522782601922
"ZC3H12B"	0.271004751767011	0.0541797332001259
"ZDHHC22"	0.375283351257659	0.130860621103839
"ZFYVE28"	0.339603161408692	0.0835986142780884
"ZIC1"	0.337674651288231	0.116116837250787
"ZIC2"	0.428922440233175	0.139896077694342
"ZMAT4"	0.270697302114034	0.0804321411384143
"ZNF365"	0.346401195536972	-0.0203648029242727
"ZNF483"	0.420109248332905	0.127510656488593
"ZNF536"	0.326960315928429	0.0255006081130188
"ZNF804A"	0.346921289798464	0.0920422993577452
"A1BG"	-0.26310619739703	0.309378493487895
"AADAC"	-0.318037524395806	0.0509946304824076
"ABCB11"	-0.301485490385215	0.393878001831831
"ABCC2"	-0.322063851085921	0.237477654677456
"ABCG5"	-0.279657465514132	0.102507163456556
"ABCG8"	-0.303849085750207	0.14006915038754
"ACMSD"	-0.297734476235942	0.247694976508789
"ACOT12"	-0.34254105916652	0.149535703843318
"ACOT6"	-0.268304829074967	0.235197071293667
"ACOX2"	-0.362028166185136	0.195487842924375
"ACSM1"	-0.343008534601036	0.26917175786599
"ADH4"	-0.34696333729379	0.146848266560028
"ADH6"	-0.325783654582687	0.349610155794363
"ADTRP"	-0.311703258592949	0.12082933974098
"AFMID"	-0.30273869114951	0.220915796116281
"AGMAT"	-0.312110203369194	0.180507188649059
"AGMO"	-0.273933604063379	0.137253729701225
"AGXT"	-0.338119362538865	0.409744328184085
"AGXT2"	-0.363196033699588	0.328579111184688
"AHSG"	-0.325495438049454	0.40067653162166
"AKR1B10"	-0.357836772019811	0.38945246583027
"AKR1D1"	-0.340085187500826	0.408976280010887
"AKR7A3"	-0.278229357652026	-0.0204538099472316
"ALB"	-0.274142233036258	0.301343882857224
"ALDH8A1"	-0.344249673226233	0.297855138715163
"ALDOB"	-0.351940342932686	0.132504577994736
"AMBP"	-0.341276015213077	0.409246361142246
"AMDHD1"	-0.324361096738417	0.401526322801179
"ANG"	-0.27165444510102	0.20754919285124
"ANGPTL3"	-0.365570768993789	0.406169899202838
"ANGPTL8"	-0.298501773156645	0.348157959103129
"ANKS4B"	-0.338290064485081	0.0282715570825795
"APCS"	-0.318687074095183	0.396844124367438
"APOA2"	-0.346316520140065	0.361457078029705
"APOA5"	-0.336210342776789	0.417487745401493
"APOB"	-0.305488664718295	0.120343019759729
"APOC2"	-0.329696017188558	0.164905687803353
"APOC3"	-0.344262926302201	0.164751686396471
"APOH"	-0.317062917929584	0.341931755558749
"AQP8"	-0.298733420577594	0.177486467433649
"ASGR2"	-0.30840966782226	0.33077277630647
"ASPDH"	-0.300217563094246	0.324297762197929
"BCO1"	-0.30205407362625	0.121608165765217
"BHMT"	-0.339639535916477	0.360661372721294
"BHMT2"	-0.291999910709844	0.339521347196488
"C4BPA"	-0.28278272147869	0.219951104323793
"C4BPB"	-0.287277770522999	0.299529197991113
"C5"	-0.277551981667315	0.198684384693298
"C8A"	-0.339631067899059	0.432976915369254
"C8G"	-0.291177795843331	0.308505994876676
"C9"	-0.320308648977636	0.357210313609026
"CA3"	-0.306649508888404	0.304498661511158
"CA5A"	-0.295909365555209	0.361654873533933
"CCL16"	-0.360078388182254	0.0971359431852269
"CD1D"	-0.26465978893121	0.0830860646282453
"CDA"	-0.271254440635047	0.11431909888531
"CEACAM1"	-0.319682419100121	0.308747258451229
"CGAS"	-0.290604546930779	0.244602455641041
"CIDEC"	-0.268213108588622	0.0854901771464212
"CLDN2"	-0.347105754763607	0.143975352672107
"CP"	-0.329349000837656	0.333357389588347
"CPB2"	-0.340543425305968	0.378878157933239
"CPN1"	-0.324538944398242	0.411909275941104
"CPS1"	-0.348141972609133	0.245592066977609
"CREB3L3"	-0.273771394781267	0.11321710065335
"CRP"	-0.289992462934155	0.271390182760988
"CYP1A1"	-0.290212140467911	0.00267409656614826
"CYP1A2"	-0.335367702496867	0.417536295257901
"CYP2E1"	-0.305476408125248	0.260022302305297
"CYP7A1"	-0.31515483027625	0.390284279787113
"CYP8B1"	-0.27502180857664	0.381182049801153
"DIO1"	-0.318951349252677	0.310084941775563
"DMGDH"	-0.294375077203047	0.361822109412571
"DNAJC22"	-0.327418073801823	0.12983393789076
"DPYS"	-0.367640283918189	0.384473639904155
"ECHDC3"	-0.266769436261296	0.180401994136945
"ENTPD8"	-0.335832596299056	0.0977194163898762
"ESRP2"	-0.269533376227381	0.0136994117379391
"F10"	-0.323230604454312	0.421926383164664
"F11"	-0.275823917989442	0.310245703408369
"F12"	-0.287411771267699	0.39148837195755
"F13B"	-0.362648708188544	0.361740838046555
"F5"	-0.270159642526256	0.164106964570196
"F9"	-0.336900527200601	0.423795315437572
"FABP1"	-0.334402096200454	0.151507397798712
"FBP1"	-0.362894257392962	0.117750160681536
"FETUB"	-0.287869938996104	0.193717584638431
"FGA"	-0.365501481794419	0.41876822262986
"FGB"	-0.338141663468986	0.401889966626791
"FGFR4"	-0.271467470946971	0.129895767489656
"FGG"	-0.337709055357003	0.412612892205427
"FGL1"	-0.333307750930615	0.370612146364207
"FMO1"	-0.283655489575387	0.121435216816719
"FMO3"	-0.293790799179957	0.217840358331483
"FMO4"	-0.284883271066147	0.0436469266460233
"FMO5"	-0.309848826985745	0.123293754602422
"FTCD"	-0.362806646348755	0.406409655562189
"GC"	-0.333059040302701	0.295518243737258
"GCGR"	-0.289747397647037	0.276911075895607
"GLOD5"	-0.269740955948247	-0.0965147147541218
"GLYAT"	-0.375837996682993	0.376935793395138
"GOLT1A"	-0.29958269454613	0.0371579914069713
"GSTA1"	-0.327837438163849	0.0582267940708031
"GSTA3"	-0.264037200852449	0.0721530090390337
"HAAO"	-0.35874251872059	0.346842453190682
"HABP2"	-0.341778705890963	0.340191606454582
"HAL"	-0.297455379038129	0.291252060468493
"HAMP"	-0.320383738084794	0.39548955931472
"HAO1"	-0.346107684417068	0.427578780405287
"HAO2"	-0.362286865688942	0.150462487793621
"HGD"	-0.357267722793261	0.331387619502678
"HGFAC"	-0.341168289502582	0.3505213879415
"HJV"	-0.289935659952631	0.352029130570701
"HNF1A"	-0.314357369012416	0.115908340700039
"HNF1B"	-0.292647736244469	0.0985845561595737
"HNF4A"	-0.371899796279576	0.123976913577036
"HNF4G"	-0.267155098236594	-0.110240252573641
"HOGA1"	-0.293045650648754	0.194504767834992
"HP"	-0.277716345778817	0.191630052648679
"HPD"	-0.37099654547515	0.373228743749271
"HPX"	-0.294039486188952	0.377482880180715
"HRG"	-0.343951690080376	0.43019114820593
"HSD17B13"	-0.27457419614084	0.234116159460085
"HSD17B2"	-0.346098947383493	0.141909031856786
"HSD17B6"	-0.348347285976285	0.109469066611337
"HSD3B1"	-0.344887325887809	0.245177482938647
"IDO2"	-0.331871410761556	0.324629757326512
"IGFALS"	-0.296011728319514	0.364863358903058
"IHH"	-0.303052937130894	-0.0327254126905704
"INHBC"	-0.273304018196815	0.344426254774282
"ITIH1"	-0.340357348943534	0.41538544736626
"ITIH2"	-0.305744946693631	0.430583646525285
"ITIH4"	-0.355418534049247	0.397051761722245
"IYD"	-0.331919806176109	0.0910527214312665
"KCNJ15"	-0.263094926681197	0.074504482325257
"KMO"	-0.335950079661585	0.296110504185042
"KRT18"	-0.276373903203958	-0.0335508866740813
"KYNU"	-0.264318335802136	0.251971106723841
"LEAP2"	-0.292976086719503	0.158837703932382
"LIPC"	-0.307226193473992	0.389511649511515
"MAT1A"	-0.365424321271151	0.392294727361789
"MBL2"	-0.337037429898777	0.408447492208269
"MGAM"	-0.279520436430414	-0.0976778962255512
"MTARC1"	-0.343474471452034	0.35653656447138
"MTTP"	-0.322299691911864	0.132671454652583
"NLRP6"	-0.277823091574175	-0.115451669093801
"NR0B2"	-0.294169850435425	0.246481598121128
"NR1H4"	-0.344753013957205	0.0812422065112749
"NR1I2"	-0.350052980342164	0.0956023891882838
"OSGIN1"	-0.299028646884424	0.0786492138657283
"OTC"	-0.300947704063111	0.191390272885695
"PAH"	-0.383063585568313	0.387373796871261
"PBLD"	-0.328457411860392	0.112837385258628
"PCK1"	-0.314819541206673	0.0871872083967799
"PCSK9"	-0.322323491039762	0.176137237158172
"PDZK1"	-0.280348221954152	0.120468422652665
"PFKFB1"	-0.269712286646807	0.212504769342384
"PGLYRP2"	-0.323461178627774	0.334218401529692
"PIGR"	-0.306446471453092	-0.0523556423736995
"PIPOX"	-0.291029280940481	0.19032289758794
"PKLR"	-0.326153640595034	0.0101327450800749
"PLA2G12B"	-0.29069844671435	0.0704242339497503
"PLG"	-0.363519555704645	0.360800700131453
"PON1"	-0.342306668978944	0.395456277864529
"PON3"	-0.295459059081761	0.0393245464046013
"PRLR"	-0.321668055166594	0.16610452171687
"PROC"	-0.3254657433822	0.359132135703991
"PRODH2"	-0.357745944798171	0.342012799898795
"PROZ"	-0.324383831649088	0.37989950996413
"PZP"	-0.33342533763649	0.326782397837724
"QPRT"	-0.331491472029458	0.287158797389213
"RAB17"	-0.268105549152129	-0.0524253227523002
"RBM47"	-0.284129898866094	-0.0157200502219056
"RDH16"	-0.345330440931716	0.0874354323489157
"RGN"	-0.283932326967281	0.231029141516009
"RTP3"	-0.286559698747508	0.254397442756605
"SAA4"	-0.297571145340277	0.386414456986711
"SERPINA11"	-0.308558954930257	0.369664475785854
"SERPINA4"	-0.369980404195566	0.420520708732198
"SERPINA6"	-0.359192947383893	0.311146484631338
"SERPINC1"	-0.350832938033372	0.410436678582349
"SERPIND1"	-0.297663428072157	0.417071321096153
"SERPINF2"	-0.317759587590464	0.268491856240522
"SHMT1"	-0.335180246704322	0.212852858409263
"SLC17A1"	-0.356428959389717	0.350806171879306
"SLC17A2"	-0.316734247169911	0.089755228765296
"SLC17A4"	-0.339190479704756	0.0307402004446539
"SLC22A1"	-0.386736399791617	0.401086285648901
"SLC22A18"	-0.338064759622522	0.0403818360828012
"SLC27A2"	-0.307847539567187	0.177479948509308
"SLC27A5"	-0.271528375388456	0.362268124625824
"SLC2A2"	-0.370328029077608	0.238488040217917
"SLC2A9"	-0.288873265372737	0.10581122140808
"SLC38A4"	-0.307991988180436	0.252986135099254
"SMLR1"	-0.270435096993828	0.170442877926745
"SOAT2"	-0.312211501217604	0.108078912017343
"SPP2"	-0.337122554537944	0.385624001030332
"SRD5A2"	-0.340804264147872	0.350697847160279
"SUGCT"	-0.275413435141644	0.228863563003121
"SULT1B1"	-0.302173551938414	0.077278462546657
"SULT2A1"	-0.372079963179885	0.162133131733906
"SUN3"	-0.306625032091995	0.259911666909801
"TAT"	-0.349688403313075	0.337553606019885
"TCEA3"	-0.296689425432515	0.106669628948277
"TDO2"	-0.334004603724697	0.425294181395061
"TLCD2"	-0.276118927281971	0.060652339731558
"TM4SF4"	-0.30689100113797	0.0494504820710062
"TMEM79"	-0.267918765088488	0.02094035497881
"TMPRSS6"	-0.283444983301038	0.350756385989463
"TTC36"	-0.350970895382785	0.375284326024053
"TTPA"	-0.288409169016041	0.405218949068907
"UGT1A9"	-0.319884197243542	0.0438456387857894
"UGT2A3"	-0.304206718792091	0.203290238245993
"UGT2B17"	-0.344128738252832	0.252175478962813
"UGT2B7"	-0.328265770877813	0.330873808565729
"UGT3A1"	-0.288208806552492	0.191392720709622
"UGT3A2"	-0.376309533839889	0.257714149732641
"ULBP1"	-0.286644053303465	0.213070695043323
"UPB1"	-0.298906649317754	0.299056914602763
"UPP2"	-0.280876806866869	0.350302460394159
"URAD"	-0.295387637080632	0.114519744346059
"UROC1"	-0.298746638041228	0.420389010215074
"XKR9"	-0.288768967556719	0.118183433967
"AADAT"	-0.259115780147548	0.376048078620524
"ACSM5"	-0.181289224300621	0.409575996797605
"AK4"	-0.112051733248208	0.316194150625251
"AQP9"	-0.117517757300251	0.38288792572275
"ASGR1"	-0.244744769409601	0.333647416297632
"ASS1"	-0.174724300734034	0.293842799246161
"CFI"	-0.257692428814931	0.296218346951928
"DHTKD1"	-0.14434897947084	0.283555329211013
"ELOVL2"	-0.120715416918455	0.408449477114807
"ETNPPL"	-0.0484561700021671	0.397176123725757
"F2"	-0.243741030095998	0.334830092466823
"F7"	-0.250873578870019	0.395887675484676
"FABP7"	-0.200440226794786	0.365464708321247
"FADS6"	-0.159387693484615	0.306066683125879
"GCK"	-0.191800815203462	0.337003361416913
"GJB1"	-0.199634624746337	0.323678859216428
"GLDC"	-0.15806535750589	0.298287528690833
"GNAT1"	-0.235726347428378	0.295962116733055
"GPLD1"	-0.0620303844620437	0.327436163432538
"GYS2"	-0.25646764714738	0.286773472157937
"INHBE"	-0.21753342629532	0.312598971140255
"KCNN2"	0.0148451994671113	0.333012823311968
"LCAT"	-0.107849222045949	0.336207792506862
"MMD2"	0.206373806972379	0.318330553652002
"ONECUT1"	-0.153553647857996	0.292106047129658
"PAQR9"	-0.152818056085626	0.293887404148716
"PCDHGB1"	-0.262736717700279	0.326123073908934
"PIGZ"	-0.0168683228663697	0.28262877476315
"PNPLA3"	-0.13225525863438	0.326058601895909
"PPP1R3G"	-0.0626758015780604	0.324357485326179
"SALL1"	-0.0956733292609659	0.299958503993281
"SARDH"	-0.243527600925885	0.313135697168353
"SDS"	-0.250768755866765	0.288887215404496
"SLC10A1"	-0.225968029302384	0.376273249762914
"SLC13A4"	0.0238870248902841	0.338159733791938
"SLC25A47"	-0.197388374576739	0.298479626126712
"SLC26A1"	-0.25616314179231	0.339251971487996
"SLC38A3"	-0.118366747616459	0.406115432360521
"SLC47A1"	-0.168392448958543	0.291714419781527
"SLC6A13"	-0.154553383922792	0.321063735962539
"SRCIN1"	0.216734109015178	0.291970511264316
"THRSP"	-0.258070639129726	0.412746363723241
"TMEM25"	0.0127069501190825	0.308178202909345
"TTR"	-0.195101734363481	0.317858257191786
"A3GALT2"	-0.114601967056252	-0.328296838366262
"ACER1"	-0.11145224654445	-0.29444187774688
"ADAMDEC1"	-0.130467585848618	-0.423259438649806
"ADGRG7"	-0.108104605131694	-0.338130446194007
"AGR2"	-0.105831495927639	-0.493520404208228
